,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Rolling mean Adj Close 20,Rolling mean Adj Close 20,Rolling mean Adj Close 20,Rolling mean Adj Close 20,Rolling mean Adj Close 20,Rolling mean Adj Close 20,Rolling mean Adj Close 20,Rolling std Adj Close 20,Rolling std Adj Close 20,Rolling std Adj Close 20,Rolling std Adj Close 20,Rolling std Adj Close 20,Rolling std Adj Close 20,Rolling std Adj Close 20
,AAL,AAPL,F,GOOG,MSFT,SPY,TSLA,AAL,AAPL,F,GOOG,MSFT,SPY,TSLA,AAL,AAPL,F,GOOG,MSFT,SPY,TSLA,AAL,AAPL,F,GOOG,MSFT,SPY,TSLA,AAL,AAPL,F,GOOG,MSFT,SPY,TSLA,AAL,AAPL,F,GOOG,MSFT,SPY,TSLA,TSLA,SPY,AAPL,GOOG,MSFT,AAL,F,TSLA,SPY,AAPL,GOOG,MSFT,AAL,F
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-27,8.626084327697754,10.247457504272461,9.083688735961914,240.49855041503906,20.339401245117188,106.27730560302734,5.492000102996826,9.149999618530273,11.85857105255127,13.460000038146973,240.49855041503906,25.200000762939453,127.94000244140625,5.492000102996826,9.260000228881836,11.925000190734863,13.550000190734863,243.28810119628906,25.459999084472656,128.42999267578125,5.656000137329102,8.699999809265137,11.6875,13.09000015258789,235.9157257080078,24.229999542236328,126.63999938964844,5.461999893188477,8.729999542236328,11.6996431350708,13.350000381469727,236.114990234375,24.229999542236328,126.88999938964844,5.546000003814697,9019900,339813600,50005900,6915100,92044200,168904700,9047000.0,8.077880311012269,10.225621843338013,9.14982647895813,251.4373001098633,19.593619346618652,106.79622383117676,5.580599975585938,0.34371819853058094,0.2754237615536861,0.35985120481623434,8.857428470562022,0.32937014794650626,1.5735814721756514,0.2162581495758379
2011-06-28,8.60722827911377,10.346832275390625,8.99595832824707,245.90328979492188,20.823673248291016,107.66454315185547,5.622000217437744,9.130000114440918,11.97357177734375,13.329999923706055,245.90328979492188,25.799999237060547,129.61000061035156,5.622000217437744,9.210000038146973,12.024999618530273,13.550000190734863,247.1785125732422,25.920000076293945,129.6300048828125,5.650000095367432,8.90999984741211,11.908571243286133,13.25,241.1062774658203,25.15999984741211,128.27000427246094,5.533999919891357,9.149999618530273,11.916071891784668,13.550000190734863,241.1062774658203,25.299999237060547,128.4499969482422,5.558000087738037,5230600,294299600,54013200,5450500,81032100,165556300,4446000.0,8.079294323921204,10.206224966049195,9.096174621582032,250.5563522338867,19.625500869750976,106.60415115356446,5.56029999256134,0.34593901445933584,0.25018332737994864,0.28851691819891323,8.459453388885297,0.41058031026541,1.144349826903306,0.18944373961313268
2011-06-29,8.343263626098633,10.309181213378906,9.056694984436035,247.85597229003906,20.678386688232422,108.58660125732422,5.6579999923706055,8.850000381469727,11.930000305175781,13.420000076293945,247.85597229003906,25.6200008392334,130.72000122070312,5.6579999923706055,9.170000076293945,12.013214111328125,13.510000228881836,249.1909637451172,25.709999084472656,130.92999267578125,5.817999839782715,8.84000015258789,11.85285758972168,13.319999694824219,245.27066040039062,25.360000610351562,129.6300048828125,5.613999843597412,9.140000343322754,12.001428604125977,13.40999984741211,247.3428955078125,25.709999084472656,130.1999969482422,5.699999809265137,5097400,352545200,54105500,4703400,66051000,244295500,7309000.0,8.070338368415833,10.188525533676147,9.068842458724976,249.85821914672852,19.673524379730225,106.58340759277344,5.557999992370606,0.3360412334808648,0.22766297835334184,0.2626786100548593,8.047196129878696,0.47333366345883815,1.1015669938925798,0.18788006784805655
2011-06-30,8.39982795715332,10.35948657989502,9.306395530700684,252.24452209472656,20.98509407043457,109.62493896484375,5.826000213623047,8.90999984741211,11.988214492797852,13.789999961853027,252.24452209472656,26.0,131.97000122070312,5.826000213623047,9.100000381469727,12.004642486572266,13.970000267028809,252.38897705078125,26.0,132.17999267578125,5.866000175476074,8.899999618530273,11.8871431350708,13.359999656677246,249.8136444091797,25.65999984741211,130.7100067138672,5.679999828338623,8.920000076293945,11.953571319580078,13.460000038146973,250.05772399902344,25.739999771118164,131.13999938964844,5.699999809265137,4527600,322954800,74076900,4874900,52535400,223322700,4733500.0,8.060911059379578,10.172430944442748,9.055682516098022,249.31824340820313,19.745358085632326,106.62036666870117,5.561700010299683,0.3231404573961678,0.20077760056718627,0.24205439598826786,7.45649530484382,0.5552719908233745,1.191600555027008,0.19257177024611613
2011-07-01,8.428105354309082,10.593729972839355,9.461616516113281,259.54217529296875,21.001230239868164,111.24474334716797,5.803999900817871,8.9399995803833,12.259285926818848,14.020000457763672,259.54217529296875,26.020000457763672,133.9199981689453,5.803999900817871,9.149999618530273,12.267857551574707,14.130000114440918,259.61688232421875,26.170000076293945,134.10000610351562,5.920000076293945,8.899999618530273,11.935714721679688,13.729999542236328,252.24452209472656,25.84000015258789,131.77999877929688,5.760000228881836,9.020000457763672,11.998214721679688,13.920000076293945,252.42385864257812,25.93000030517578,132.08999633789062,5.814000129699707,4370600,435313200,66304800,7300500,52906200,202385700,4274500.0,8.063267827033997,10.172152996063232,9.056020021438599,249.26718444824218,19.830508708953857,106.7924575805664,5.550600004196167,0.3257588861185413,0.20015846753388086,0.242644274532608,7.378529456746121,0.610887211918278,1.5622594186276184,0.16940521022314642
2011-07-05,7.966166019439697,10.784149169921875,9.515604972839355,265.2258605957031,21.009307861328125,111.15343475341797,5.828000068664551,8.449999809265137,12.479642868041992,14.100000381469727,265.2258605957031,26.030000686645508,133.80999755859375,5.828000068664551,8.970000267028809,12.493928909301758,14.180000305175781,266.7003479003906,26.149999618530273,134.0800018310547,5.9039998054504395,8.420000076293945,12.232142448425293,13.90999984741211,261.669189453125,25.899999618530273,133.38999938964844,5.742000102996826,8.880000114440918,12.25,14.069999694824219,261.669189453125,26.100000381469727,133.77999877929688,5.803999900817871,7291800,355054000,47019400,7727100,37805300,165936000,4980000.0,8.05855417251587,10.18972897529602,9.06243143081665,249.55062103271484,19.91202802658081,107.01701736450195,5.5550000190734865,0.3264832206889563,0.23638926335487415,0.25331980354703926,7.8860333015155595,0.6546678140126828,1.8405528122988415,0.1756125671685084
2011-07-06,7.862463474273682,10.85605525970459,9.421121597290039,266.680419921875,21.251440048217773,111.28630065917969,5.791999816894531,8.34000015258789,12.562856674194336,13.960000038146973,266.680419921875,26.329999923706055,133.97000122070312,5.791999816894531,8.5,12.646428108215332,14.130000114440918,268.2495422363281,26.3700008392334,134.13999938964844,5.828000068664551,8.300000190734863,12.382499694824219,13.890000343322754,265.5247497558594,25.959999084472656,133.11000061035156,5.710000038146973,8.449999809265137,12.462499618530273,14.130000114440918,265.7538757324219,25.969999313354492,133.49000549316406,5.828000068664551,7352400,444626000,46233600,5411300,48744200,143331600,4634500.0,8.048183941841126,10.220158863067628,9.06276888847351,249.95734710693358,20.003635692596436,107.25152473449707,5.560900020599365,0.3293859756394471,0.27945966337312894,0.25381732092364817,8.55572254115916,0.7080960488746997,2.068750418233291,0.18169776240426125
2011-07-07,7.909602642059326,11.02394962310791,9.529099464416504,272.2794189453125,21.606576919555664,112.44096374511719,5.946000099182129,8.390000343322754,12.757143020629883,14.119999885559082,272.2794189453125,26.770000457763672,135.36000061035156,5.946000099182129,8.449999809265137,12.785714149475098,14.220000267028809,274.3117980957031,26.8799991607666,135.6999969482422,6.0,8.25,12.642857551574707,13.899999618530273,266.939453125,26.360000610351562,134.8800048828125,5.802000045776367,8.420000076293945,12.66678524017334,14.130000114440918,269.4898986816406,26.489999771118164,135.16000366210938,5.828000068664551,5312200,399663600,66182800,7900400,51946500,170464200,6639500.0,8.054311776161194,10.25867486000061,9.076941013336182,250.64053649902343,20.11784315109253,107.56608428955079,5.587000036239624,0.32538786731848646,0.3323873782554604,0.27183979317222107,9.746204201225364,0.773614541521423,2.351397153188986,0.19777760509397416
2011-07-08,7.739907264709473,11.101411819458008,9.367134094238281,265.001708984375,21.727643966674805,111.64347839355469,5.76200008392334,8.210000038146973,12.846785545349121,13.880000114440918,265.001708984375,26.920000076293945,134.39999389648438,5.76200008392334,8.380000114440918,12.857142448425293,13.899999618530273,267.8211364746094,26.979999542236328,135.36000061035156,5.978000164031982,8.15999984741211,12.578571319580078,13.609999656677246,262.6505126953125,26.510000228881836,133.38999938964844,5.7179999351501465,8.3100004196167,12.619285583496094,13.859999656677246,265.47991943359375,26.540000915527344,133.8300018310547,5.978000164031982,5908200,489633200,68539000,9576100,58320700,194100500,6203000.0,8.062325024604798,10.302221202850342,9.079640531539917,251.02061157226564,20.237296962738036,107.80026779174804,5.598900032043457,0.3148870188380307,0.38186738179137764,0.2745633032828838,10.162993787913498,0.8293914682870486,2.5153532427292764,0.20092254015790573
2011-07-11,7.5984954833984375,10.925189018249512,8.989206314086914,262.655517578125,21.493572235107422,109.62493896484375,5.670000076293945,8.0600004196167,12.642857551574707,13.319999694824219,262.655517578125,26.6299991607666,131.97000122070312,5.670000076293945,8.199999809265137,12.848928451538086,13.6899995803833,266.9892578125,26.799999237060547,133.17999267578125,5.705999851226807,8.050000190734863,12.600714683532715,13.260000228881836,261.7688293457031,26.489999771118164,131.66000366210938,5.599999904632568,8.1899995803833,12.726428985595703,13.640000343322754,263.10382080078125,26.6200008392334,132.75,5.679999828338623,3640700,442674400,61376200,5699800,43999800,195918600,4879000.0,8.060439443588256,10.345582580566406,9.078628158569336,251.46320343017578,20.355136013031007,108.00791664123535,5.60380003452301,0.3176735423363812,0.4014089098783009,0.274872871225946,10.478424516045536,0.8322230154270388,2.484256669494965,0.20142634558851122
2011-07-12,7.494794845581055,10.917473793029785,8.854235649108887,266.0079345703125,21.420934677124023,109.15145111083984,5.633999824523926,7.949999809265137,12.633928298950195,13.119999885559082,266.0079345703125,26.540000915527344,131.39999389648438,5.633999824523926,8.050000190734863,12.774285316467285,13.380000114440918,268.7028503417969,26.790000915527344,132.77999877929688,5.817999839782715,7.900000095367432,12.450714111328125,13.119999885559082,262.01788330078125,26.34000015258789,131.36000061035156,5.599999904632568,8.020000457763672,12.626070976257324,13.130000114440918,263.0938720703125,26.549999237060547,131.69000244140625,5.673999786376953,5632800,451609200,57768900,5703600,47319300,214675700,5227000.0,8.048183822631836,10.387477922439576,9.077953195571899,252.19246978759764,20.456025981903075,108.18775939941406,5.601200032234192,0.33494870299854534,0.4156569941163736,0.27543398631167904,10.971401085819348,0.8330462019950581,2.426835855280221,0.20064355607866496
2011-07-13,7.447657108306885,11.049256324768066,8.955463409423828,268.125,21.493572235107422,109.51693725585938,5.728000164031982,7.900000095367432,12.786428451538086,13.270000457763672,268.125,26.6299991607666,131.83999633789062,5.728000164031982,8.100000381469727,12.857142448425293,13.430000305175781,270.9842834472656,26.959999084472656,133.22000122070312,5.806000232696533,7.900000095367432,12.72785758972168,13.229999542236328,267.2383117675781,26.510000228881836,131.52000427246094,5.579999923706055,8.029999732971191,12.797499656677246,13.300000190734863,267.4973449707031,26.600000381469727,132.08999633789062,5.685999870300293,4197200,391638800,44328200,5601200,40861800,204062600,5330000.0,8.035456800460816,10.426950693130493,9.07255415916443,252.93692932128906,20.553283596038817,108.31892127990723,5.6016000509262085,0.35312949259475906,0.43968476987881994,0.2767883457539837,11.536518118252781,0.8350520365473741,2.424102302120339,0.20090068061450586
2011-07-14,7.202544689178467,11.041540145874023,8.833988189697266,263.4823913574219,21.36443519592285,108.76103210449219,5.521999835968018,7.639999866485596,12.77750015258789,13.09000015258789,263.4823913574219,26.469999313354492,130.92999267578125,5.521999835968018,7.909999847412109,12.914643287658691,13.399999618530273,269.9880065917969,27.010000228881836,132.77999877929688,5.791999816894531,7.619999885559082,12.726428985595703,13.039999961853027,262.38153076171875,26.360000610351562,130.67999267578125,5.449999809265137,7.889999866485596,12.893214225769043,13.329999923706055,268.55340576171875,26.6200008392334,132.1699981689453,5.705999851226807,6728300,430533600,45989000,13348700,46382300,226111800,5795000.0,8.007645893096925,10.47481803894043,9.07052960395813,253.58425216674806,20.663455200195312,108.5073455810547,5.604500031471252,0.39543596436156386,0.4523356404715889,0.2784564665580147,11.755838888360689,0.7855836749903393,2.294957666475977,0.19922149407892883
2011-07-15,7.013996124267578,11.26220417022705,8.833988189697266,297.6941833496094,21.614648818969727,109.39236450195312,5.515999794006348,7.440000057220459,13.032856941223145,13.09000015258789,297.6941833496094,26.780000686645508,131.69000244140625,5.515999794006348,7.659999847412109,13.035714149475098,13.199999809265137,299.0042724609375,26.93000030517578,131.8699951171875,5.565999984741211,7.349999904632568,12.827500343322754,13.0,292.9818420410156,26.469999313354492,130.77000427246094,5.480000019073486,7.650000095367432,12.89892864227295,13.140000343322754,297.6343994140625,26.469999313354492,131.66000366210938,5.558000087738037,5390000,484467200,41208600,27567000,49132400,220012800,3545000.0,7.970407557487488,10.536172103881835,9.07930269241333,256.0064239501953,20.77564458847046,108.7157642364502,5.615300011634827,0.4512372261340135,0.47233472491569234,0.26733459692307243,15.278749701306088,0.7507166047824073,2.1667810248343593,0.1873463184853061
2011-07-18,6.627472877502441,11.536258697509766,8.705766677856445,296.3591613769531,21.461294174194336,108.4952163696289,5.446000099182129,7.03000020980835,13.350000381469727,12.899999618530273,296.3591613769531,26.59000015258789,130.61000061035156,5.446000099182129,7.340000152587891,13.380356788635254,13.0600004196167,299.9009094238281,26.899999618530273,131.27999877929688,5.489999771118164,6.96999979019165,13.045714378356934,12.630000114440918,294.8946533203125,26.260000228881836,129.6300048828125,5.326000213623047,7.159999847412109,13.051071166992188,13.020000457763672,295.13873291015625,26.6299991607666,131.0800018310547,5.4679999351501465,9705600,572653200,66084800,8970000,44501900,196872100,4259500.0,7.905829811096192,10.618790006637573,9.083689403533935,258.74416198730466,20.86967420578003,108.86362495422364,5.62260000705719,0.542223182828092,0.49614845682737346,0.2599860325698597,17.330205768095414,0.709830549393983,2.0354370145654315,0.1769711398689164
2011-07-19,6.608617305755615,11.630387306213379,8.833988189697266,300.14996337890625,22.228052139282227,110.25626373291016,5.578000068664551,7.010000228881836,13.458928108215332,13.09000015258789,300.14996337890625,27.540000915527344,132.72999572753906,5.578000068664551,7.079999923706055,13.523214340209961,13.180000305175781,301.21099853515625,27.639999389648438,132.88999938964844,5.622000217437744,6.789999961853027,13.332857131958008,12.859999656677246,296.653076171875,26.780000686645508,131.30999755859375,5.507999897003174,7.079999923706055,13.5,13.0,296.9569396972656,26.809999465942383,131.33999633789062,5.515999794006348,9755200,819145600,53892600,5957200,86730600,166554900,5130500.0,7.830881810188293,10.713737297058106,9.088750791549682,261.6823989868164,20.99356679916382,109.07254028320312,5.641400003433228,0.6119781466777047,0.49909098918592454,0.253704055090343,19.1212578225741,0.7203182774313126,1.9469768514593964,0.1474472274207122
2011-07-20,6.504916191101074,11.940552711486816,8.827240943908691,296.56341552734375,21.840639114379883,110.18982696533203,5.73799991607666,6.900000095367432,13.817856788635254,13.079999923706055,296.56341552734375,27.059999465942383,132.64999389648438,5.73799991607666,7.139999866485596,14.15250015258789,13.1899995803833,300.2894287109375,27.350000381469727,133.14999389648438,6.0879998207092285,6.860000133514404,13.785714149475098,12.920000076293945,296.56341552734375,26.979999542236328,132.4199981689453,5.559999942779541,7.119999885559082,14.14714241027832,13.1899995803833,299.9656677246094,27.280000686645508,133.07000732421875,5.599999904632568,5444800,941340400,33450700,4472200,49795400,137145400,15241500.0,7.748392033576965,10.80879249572754,9.080652523040772,264.23159408569336,21.086385440826415,109.20545043945313,5.652999997138977,0.6740707261681501,0.5430152502801261,0.2595660206230293,20.227966565454714,0.7028082003058875,1.9268772418184466,0.14534536168142828
2011-07-21,6.504916191101074,11.952590942382812,8.9622163772583,302.3616638183594,21.872922897338867,111.71826934814453,5.739999771118164,6.900000095367432,13.831786155700684,13.279999732971191,302.3616638183594,27.100000381469727,134.49000549316406,5.739999771118164,7.010000228881836,13.93071460723877,13.319999694824219,302.8946838378906,27.309999465942383,134.82000732421875,5.831999778747559,6.650000095367432,13.710714340209961,13.079999923706055,295.8959045410156,26.649999618530273,132.6699981689453,5.619999885559082,6.869999885559082,13.819643020629883,13.15999984741211,295.9058837890625,27.040000915527344,133.39999389648438,5.7820000648498535,7881300,526534400,43705600,6964900,81737400,245246300,5057500.0,7.673915576934815,10.90860071182251,9.077953147888184,267.21989288330076,21.185257625579833,109.44717903137207,5.6678999900817875,0.7257595161695142,0.5612467034242913,0.26055039140181185,21.25216172520861,0.6645028725546474,1.9235292420315668,0.13764713432010506
2011-07-22,6.410642147064209,12.13807201385498,8.98245906829834,307.960693359375,22.219980239868164,111.79302215576172,5.857999801635742,6.800000190734863,14.046428680419922,13.3100004196167,307.960693359375,27.530000686645508,134.5800018310547,5.857999801635742,7.0,14.108928680419922,13.34000015258789,308.59332275390625,27.549999237060547,134.72000122070312,5.9079999923706055,6.690000057220459,13.848214149475098,13.149999618530273,301.0067443847656,26.68000030517578,133.75999450683594,5.710000038146973,7.0,13.868571281433105,13.289999961853027,301.5646667480469,26.860000610351562,134.52000427246094,5.739999771118164,6769300,516728800,26480600,7082700,76380600,126019400,2917500.0,7.574456286430359,11.004381465911866,9.072554206848144,270.65725936889646,21.30228986740112,109.70801277160645,5.683699989318848,0.7566852434836087,0.60010028630901,0.2613954356626072,22.02937101422053,0.6274847203326129,1.8666033150704773,0.14054072707537915
2011-07-25,6.127820014953613,12.298551559448242,8.887979507446289,308.33428955078125,22.52668571472168,111.17002868652344,5.697999954223633,6.5,14.232142448425293,13.170000076293945,308.33428955078125,27.90999984741211,133.8300018310547,5.697999954223633,6.760000228881836,14.285714149475098,13.239999771118164,311.53729248046875,28.09000015258789,134.49000549316406,5.849999904632568,6.429999828338623,13.914999961853027,13.010000228881836,305.3554382324219,27.190000534057617,133.16000366210938,5.688000202178955,6.710000038146973,13.941071510314941,13.039999961853027,305.5347900390625,27.260000228881836,133.3000030517578,5.802000045776367,6573000,589806000,45334300,6286600,108482400,136653800,3366500.0,7.471226096153259,11.11571650505066,9.070192337036133,274.2463066101074,21.447974586486815,109.99958305358886,5.692899990081787,0.8070942611587268,0.6240630722495192,0.26291069307787074,22.028004861949785,0.5478157256393648,1.5818977637299683,0.13475041353242118
2011-07-26,6.024119853973389,12.45008659362793,8.732760429382324,310.0976867675781,22.663902282714844,110.75466918945312,5.599999904632568,6.389999866485596,14.407500267028809,12.9399995803833,310.0976867675781,28.079999923706055,133.3300018310547,5.599999904632568,6.559999942779541,14.446428298950195,13.4399995803833,312.578369140625,28.149999618530273,133.9600067138672,5.754000186920166,6.349999904632568,14.274285316467285,12.850000381469727,307.45758056640625,27.780000686645508,133.02999877929688,5.593999862670898,6.480000019073486,14.285714149475098,13.300000190734863,307.87103271484375,27.81999969482422,133.74000549316406,5.6620001792907715,8443700,476582400,109165800,4703200,74636500,131278200,3803000.0,7.341127872467041,11.225847959518433,9.052645921707153,277.72626342773435,21.5641996383667,110.22345123291015,5.698299980163574,0.8207355419498763,0.6562946522295998,0.27346117051988666,21.91326849639436,0.5468242944718068,1.3230363121552364,0.1282846892419285
2011-07-27,5.82614278793335,12.116156578063965,8.348087310791016,302.47625732421875,22.05855941772461,108.4869155883789,5.5279998779296875,6.179999828338623,14.021071434020996,12.369999885559082,302.47625732421875,27.329999923706055,130.60000610351562,5.5279998779296875,6.440000057220459,14.380000114440918,12.850000381469727,309.31561279296875,27.989999771118164,132.6300048828125,5.699999809265137,6.110000133514404,14.005356788635254,12.300000190734863,301.245849609375,27.200000762939453,130.42999267578125,5.501999855041504,6.340000152587891,14.306785583496094,12.800000190734863,307.4376525878906,27.8799991607666,132.58999633789062,5.699999809265137,11153500,659324400,113808600,7898200,71488700,249020100,4792500.0,7.20207359790802,11.3143141746521,9.020252370834351,280.5549118041992,21.62594394683838,110.26456985473632,5.693599963188172,0.8304715688837736,0.6507965232685614,0.31564818307236575,21.22990802716288,0.5282087125341413,1.2500906754178798,0.13286735297033705
2011-07-28,5.6375932693481445,12.092394828796387,8.314342498779297,304.32928466796875,22.373334884643555,108.17124938964844,5.633999824523926,5.980000019073486,13.993571281433105,12.319999694824219,304.32928466796875,27.719999313354492,130.22000122070312,5.633999824523926,6.300000190734863,14.178214073181152,12.649999618530273,306.8398742675781,28.06999969482422,131.77000427246094,5.710000038146973,5.96999979019165,13.861785888671875,12.300000190734863,300.3741149902344,27.209999084472656,130.00999450683594,5.507999897003174,6.179999828338623,13.986428260803223,12.399999618530273,301.46502685546875,27.290000915527344,130.60000610351562,5.519999980926514,7087600,594034000,69884600,6240000,83761400,207939900,4693500.0,7.066790080070495,11.403474855422974,8.983134746551514,283.3785774230957,21.710691356658934,110.24380226135254,5.692399954795837,0.8548077322077351,0.6275814425603199,0.3526193755902466,20.390928466977112,0.5035751353594293,1.282464595500307,0.13331343250228625
2011-07-29,5.8827056884765625,12.05103874206543,8.240107536315918,300.71783447265625,22.11505889892578,107.43194580078125,5.633999824523926,6.239999771118164,13.945713996887207,12.210000038146973,300.71783447265625,27.399999618530273,129.3300018310547,5.633999824523926,6.289999961853027,14.112500190734863,12.420000076293945,306.331787109375,27.709999084472656,130.5500030517578,5.679999828338623,5.769999980926514,13.714285850524902,12.0,300.71783447265625,27.260000228881836,127.97000122070312,5.5,5.920000076293945,13.84428596496582,12.109999656677246,300.98681640625,27.520000457763672,128.91000366210938,5.559999942779541,10494200,632584400,68621600,8305700,104394800,307038400,4741000.0,6.940933966636658,11.488052463531494,8.929820346832276,285.8022430419922,21.767189598083498,110.13415260314942,5.682799935340881,0.8332403318151811,0.5924823295545002,0.38066503116082423,19.349754036732048,0.48075330602768696,1.4240911665031486,0.13005976217668477
2011-08-01,5.618739604949951,12.244542121887207,8.334587097167969,302.2520751953125,22.0101318359375,106.97505950927734,5.754000186920166,5.960000038146973,14.169642448425293,12.350000381469727,302.2520751953125,27.270000457763672,128.77999877929688,5.754000186920166,6.429999828338623,14.267857551574707,12.8100004196167,306.6007995605469,27.690000534057617,130.9600067138672,5.796000003814697,5.900000095367432,14.013214111328125,12.210000038146973,298.47125244140625,26.75,127.52999877929688,5.642000198364258,6.400000095367432,14.206428527832031,12.75,304.4687805175781,27.510000228881836,130.83999633789062,5.734000205993652,7793200,612836000,73771800,7961800,61838400,325790900,5824500.0,6.800465679168701,11.570593070983886,8.87346887588501,287.9377380371094,21.817634677886964,109.92066841125488,5.680299949645996,0.8056834940395248,0.5760973855046857,0.38121669092182386,18.64296916515323,0.4479652333104451,1.562178383422331,0.12807282850733137
2011-08-02,5.20393180847168,12.002583503723145,7.997158050537109,295.0939025878906,21.630786895751953,104.24211883544922,5.4679999351501465,5.519999980926514,13.889642715454102,11.850000381469727,295.0939025878906,26.799999237060547,125.48999786376953,5.4679999351501465,5.940000057220459,14.210714340209961,12.350000381469727,303.6966552734375,27.450000762939453,128.5,5.840000152587891,5.510000228881836,13.869643211364746,11.819999694824219,294.6804504394531,26.760000228881836,125.48999786376953,5.453999996185303,5.900000095367432,14.201786041259766,12.279999732971191,301.8685302734375,26.979999542236328,127.80999755859375,5.73799991607666,10722500,639539600,97171100,6425100,63883100,346653800,7747000.0,6.6623539686203,11.63151478767395,8.797546529769898,289.43114013671874,21.848708629608154,109.57510261535644,5.662299942970276,0.8316742208831351,0.5524952187119941,0.3974587026629653,17.909747425569638,0.408784603985235,1.9828942532998808,0.131474693347552
2011-08-03,5.562175750732422,12.115540504455566,7.862181663513184,299.4625549316406,21.727643966674805,104.80699157714844,5.440000057220459,5.900000095367432,14.020357131958008,11.649999618530273,299.4625549316406,26.920000076293945,126.16999816894531,5.440000057220459,6.099999904632568,14.055356979370117,11.920000076293945,300.3741149902344,27.0,126.30999755859375,5.565999984741211,5.269999980926514,13.65142822265625,11.359999656677246,290.72528076171875,26.479999542236328,123.52999877929688,5.26800012588501,5.630000114440918,13.963571548461914,11.920000076293945,296.0254211425781,26.829999923706055,125.66000366210938,5.5,19385900,732508000,127291500,7680000,64581200,370830800,8972500.0,6.547339582443238,11.6944890499115,8.719599533081055,291.070246887207,21.872518825531007,109.25113716125489,5.644699954986573,0.8158792896059881,0.5308085504900137,0.42090390630207064,17.204226221621756,0.38536248023942393,2.2054136095442605,0.1366567531009353
2011-08-04,5.3076348304748535,11.64643669128418,7.329037666320801,287.68170166015625,20.936664581298828,99.89765930175781,4.949999809265137,5.630000114440918,13.477499961853027,10.859999656677246,287.68170166015625,25.940000534057617,120.26000213623047,4.949999809265137,5.929999828338623,13.975714683532715,11.510000228881836,298.306884765625,26.8700008392334,124.62000274658203,5.377999782562256,5.550000190734863,13.476785659790039,10.770000457763672,287.65679931640625,25.93000030517578,120.05999755859375,4.934000015258789,5.820000171661377,13.907500267028809,11.489999771118164,296.1399841308594,26.530000686645508,124.41999816894531,5.302000045776367,11835800,871407600,153368800,9866000,92949500,520721800,15322500.0,6.417241191864013,11.725613403320313,8.609596443176269,291.8403610229492,21.839023208618165,108.62397193908691,5.5948999404907225,0.794392077820777,0.5071441208510603,0.4813577528938962,16.65477346807104,0.4355419808393294,2.918714251075098,0.19153836799795798
2011-08-05,5.20393180847168,11.530702590942383,7.315540790557861,288.4388732910156,20.726816177368164,99.7481460571289,4.8480000495910645,5.519999980926514,13.343571662902832,10.84000015258789,288.4388732910156,25.68000030517578,120.08000183105469,4.8480000495910645,5.809999942779541,13.696428298950195,11.229999542236328,293.8984069824219,26.100000381469727,122.06999969482422,5.076000213623047,5.25,12.948928833007812,10.319999694824219,279.95068359375,25.229999542236328,116.86000061035156,4.565999984741211,5.739999771118164,13.587142944335938,11.050000190734863,290.18231201171875,25.969999313354492,121.76000213623047,4.998000144958496,8658300,1204590800,139254200,11902500,112071700,655619200,9822000.0,6.290442419052124,11.747077941894531,8.507016777992249,293.01221923828126,21.78898181915283,108.02920532226562,5.549199938774109,0.7742987400026209,0.4880603988789453,0.527789103827514,15.447772703001725,0.5015111824344473,3.437003621559996,0.24975979700966372
2011-08-08,4.685425281524658,10.900808334350586,6.701414585113525,271.9905090332031,19.75826644897461,93.25218963623047,4.728000164031982,4.96999979019165,12.614643096923828,9.930000305175781,271.9905090332031,24.479999542236328,112.26000213623047,4.728000164031982,5.440000057220459,13.134642601013184,10.420000076293945,283.4375915527344,25.600000381469727,120.12000274658203,4.888000011444092,4.949999809265137,12.607856750488281,9.869999885559082,271.15863037109375,24.389999389648438,112.0199966430664,4.619999885559082,5.130000114440918,12.917499542236328,10.020000457763672,280.4388427734375,25.020000457763672,116.91000366210938,4.619999885559082,14652400,1143833600,202155900,15049300,134257200,702263900,13042500.0,6.144788908958435,11.745858907699585,8.392627191543578,293.47896881103514,21.70221652984619,107.21056785583497,5.502099943161011,0.7891371213374418,0.4902468353089554,0.6512602521554197,14.600046519712714,0.6753061543435839,4.739849901554798,0.30784714020542375
2011-08-09,5.4584736824035645,11.542739868164062,7.3627800941467285,285.6343688964844,20.646099090576172,97.58837890625,5.01200008392334,5.789999961853027,13.357500076293945,10.90999984741211,285.6343688964844,25.579999923706055,117.4800033569336,5.01200008392334,5.800000190734863,13.378928184509277,10.949999809265137,286.23211669921875,25.6200008392334,117.63999938964844,5.090000152587891,5.110000133514404,12.678571701049805,10.130000114440918,269.494873046875,24.030000686645508,110.2699966430664,4.739999771118164,5.130000114440918,12.903571128845215,10.5,279.4525451660156,24.709999084472656,114.06999969482422,4.829999923706055,9635500,1082583600,177330900,12987800,126268900,717828700,6667000.0,6.04297285079956,11.777122211456298,8.31805441379547,294.4602905273438,21.663474750518798,106.63241424560547,5.4709999561309814,0.7353192252164928,0.453175044248218,0.6803613241665979,13.25396859836838,0.7134414627756788,5.175812293877639,0.32477388752762953
